1602144360000 ms,@daynah You missed dev camp.  Matt showed us the secret wordpress easter egg. It's pretty funny. See you again at WordCamp LA.,0,1
1602099000000 ms,@davidhughes yeah I saw it.,1,1
1602142560000 ms,@daydreamer87 haha lol u must be ashamed of being French &amp; I hate 2 say it but I told ya so lol,0,0
1602156000000 ms,@brettsky and the frickin 2 space frickin  indent.,1,0
1602116280000 ms,"\@breanaphillips  lol wait""",1,1
1602121080000 ms,@bree_bear omg thats soo sad  wow i feel so bad for all of them i realy hope the election changes things,0,0
1602126840000 ms,@Bren_311 i'm sorry.  you should maybe watch a funny movie or something. that usually works for me.,1,0
1602145920000 ms,@BrentLauren not at allllll... the good thing is is that I get to eat again in a few minutes.... but that has no flavor either,0,0
1602160200000 ms,@day26_rules i already have,1,1
1602151080000 ms,@db0y8199 rrrriight!! Hee hee!! Prolly just toast! I haven't been really feelin breakfast lately,1,0
1602164520000 ms,@brianangelday26 fuck the haters ur bigger than that u supose to be the strongest one i want u to stay!! dont go,1,0
1602093360000 ms,@DavidMcSherry should we expect to hear a sample of that at the start of a future remix?,1,1
1602129600000 ms,"\@davynathan Thanks for sharing. I""",1,1
1602148680000 ms,@dazreil me too... on a lame public connection though so ~30mins to wait,1,0
1602168960000 ms,@DC_Princess_202 u HTK...pwease...,1,0
1602159720000 ms,@DaxYorke are you laughing at me?   p.s. my name has two e's,1,0
1602129960000 ms,@daw69 yep....no way he would let me go alone...he said I could get dub kiss though,1,1
1602097920000 ms,"\@davidrwilson I will make sure you get one""",1,1
1602160080000 ms,"\@day_b yeah I will be. Oh no""",1,0
1602139800000 ms,@daydayluvya08 either cuz he acted like he was flirtin and everything all the time so i honestly dont know haha im sorry im bad at this,0,0
1602171720000 ms,@DayleRobyn One needs to be (a) patient enough to wait for @Therapeutic_C ?  (phun intended),1,1
1602109800000 ms,"\@davidsgallant I stand corrected""",1,0
1602105240000 ms,@davidolski that makes my heart break,1,0
1602089040000 ms,@BraveMaiden I don't get as much time here either. It's going to get worse now that the girls r home for summer.  It stinks.,0,0
1602100080000 ms,"\@davidjosman""",1,1
1602122880000 ms,@Breesuh oh i know same   it really sucks!  i.d's - who really needs them right?  i'll just drive anyway ;P,0,0
1602100560000 ms,@DavidKirlew Went to Indigo (book store) she made a craft and I browsed then we had iced coffee and chocolate milk together at Starbucks,0,1
1602097800000 ms,@davidrules04 someone looks happy haha. i`m jealous. Got my diet coke and a design problem,1,1
1602103320000 ms,@davidleibrandt good to know you had fun,1,1
1602099480000 ms,@davidismyangel is enough time!! (if i get into VIP!) but i know that doesn't make up for it  at least they'll have each other!,0,0
1602173040000 ms,@BrianLimond Ever seen the tv show Dead Like Me? I died and became a grim reaper. Taking people's souls after accidents,1,0
1602101880000 ms,@Bre0900 aw thanx  i got u wen i do mines in a lil bit,1,1
