1602001800000 ms,@daveexplosm I was half-cut last night.,1,1
1601993760000 ms,"\@DaveCore42 ain't gonna happen buddy. that itself is a form of sexism. see""",1,0
1601996040000 ms,"\@davehull that said""",1,1
1601976840000 ms,@Boyislost  yay Lunch break going to get me some lunch the home to eat it!,1,1
1601941440000 ms,@Bolajee nope. Tis not. Tried to give you pingages...still got that cross beside your face...,1,1
1601998920000 ms,@davejmatthews  * &lt;3 :-***********,1,0
1601953320000 ms,@boogui ma frend  miss ur phonecalls! hope u recover ur nextel soon! have a great day!,1,1
1601982840000 ms,@bradherman  I wishh I could! I'm not a good sleeper @ night,0,0
1601956680000 ms,@Bookwalter I suppose a 'cereal' killer might!,1,1
1601988600000 ms,@BradleyWill uh oh.  What are you blogging about?,1,1
1601981880000 ms,@BradenU Nope. I'm down to 24oz on Sundays because that's my early morning. And no Frappachins.,0,1
1601953560000 ms,@bookaliciouspam glad I could help.  Wish I had thought to get a pic of the cage. was a neat display,1,1
1601959800000 ms,@boonken I've fixed it bro!! do check it out!! http://euveng.com *yes* thanks so much for ur feeback!,1,1
1601992560000 ms,"\@davebarnesmusic haha""",1,1
1602010320000 ms,@davemagill prodigy no longer 29p on Amazon. Disappointed  #Spotify instead...,0,0
1601938080000 ms,"\@dAtAfLaSh - yeah I can't pull it up either""",0,1
1601989320000 ms,@bradpowell ..?? Meeting with Pres of Disney... that's great to hear and pleasant surprise....would love to hear more on this outreach,1,1
1601966760000 ms,@BossMobbNelly ur boy @BossMobb got mad at me and unfollwed me  but dis real talk I'm trying to put ya on once a snitch always a snitch,0,0
1601947920000 ms,@bonesinoz spoilers once we start getting em.,1,1
1601952720000 ms,@Boogaloo1 so it was circuit. Dunno meercat. Soz. Google rubbish on phone.,0,0
